posicao_ranking,id_do_prospect,numero_do_lead,origem_do_lead,fonte_do_lead,ultima_atividade,especializacao,ocupacao_atual,cidade,probabilidade_conversao,probabilidade_percentual,previsao_modelo,convertido_real,prioridade,acao_sugerida
9112,0cde77b9-64f8-41e7-afaa-3be1f7f4d69c,626297,API,Chat Olark,Conversa no Chat Olark,Não informado,Não informado,Não informado,0.04862337278247977,4.86,0,0,Baixa,Fluxo automatizado
9113,324b304a-1baa-4bed-a7a5-76f06536c29c,626298,API,Chat Olark,Conversa no Chat Olark,Não informado,Não informado,Não informado,0.04862337278247977,4.86,0,0,Baixa,Fluxo automatizado
9114,85f1c11b-81c8-414d-bc8d-1eb3e007f146,606748,API,Chat Olark,Conversa no Chat Olark,Não informado,Não informado,Não informado,0.04862337278247977,4.86,0,0,Baixa,Fluxo automatizado
9115,5872b4cd-5b54-4ad8-ab70-1492eccf4647,590460,API,Chat Olark,Conversa no Chat Olark,Não informado,Não informado,Não informado,0.04862337278247977,4.86,0,0,Baixa,Fluxo automatizado
9116,ad84d916-c632-4083-a161-3eaeeaca5fad,631627,API,Chat Olark,Conversa no Chat Olark,Não informado,Não informado,Não informado,0.04862337278247977,4.86,0,0,Baixa,Fluxo automatizado
9117,610ba4d6-523b-4344-b401-fa3f8d03efd5,606276,API,Chat Olark,Conversa no Chat Olark,Não informado,Não informado,Não informado,0.04862337278247977,4.86,0,0,Baixa,Fluxo automatizado
9118,056c2f8e-2b3d-45d1-9c50-ec57d1f2c225,655036,API,Chat Olark,Conversa no Chat Olark,Não informado,Não informado,Não informado,0.04862337278247977,4.86,0,0,Baixa,Fluxo automatizado
9119,d0a557fd-64b5-4c1a-8096-d846caf6b6ea,611308,API,Chat Olark,Conversa no Chat Olark,Não informado,Não informado,Não informado,0.04862337278247977,4.86,0,0,Baixa,Fluxo automatizado
9120,6207a82c-e47a-41ff-8288-07b693b1b8e9,598852,API,Chat Olark,Conversa no Chat Olark,Não informado,Não informado,Não informado,0.04862337278247977,4.86,0,0,Baixa,Fluxo automatizado
9121,6a02edb6-bda2-40ea-9b9d-b401608ca07e,648886,API,Chat Olark,Conversa no Chat Olark,Não informado,Não informado,Não informado,0.04862337278247977,4.86,0,0,Baixa,Fluxo automatizado
9122,e66d51ac-7e32-4267-8041-9c8763afc376,584415,API,Chat Olark,Conversa no Chat Olark,Não informado,Não informado,Não informado,0.04862337278247977,4.86,0,0,Baixa,Fluxo automatizado
9123,fc5c6276-7d2a-429c-960c-72880f2c1f8b,642012,API,Chat Olark,Conversa no Chat Olark,Não informado,Não informado,Não informado,0.04862337278247977,4.86,0,0,Baixa,Fluxo automatizado
9124,fb4ffb85-6cf6-4e64-b40a-ca844884b1cb,641857,API,Chat Olark,Conversa no Chat Olark,Não informado,Não informado,Não informado,0.04862337278247977,4.86,0,0,Baixa,Fluxo automatizado
9125,1dd8912a-e29c-47e6-949d-c74d31148151,619500,API,Chat Olark,Conversa no Chat Olark,Não informado,Não informado,Não informado,0.04862337278247977,4.86,0,0,Baixa,Fluxo automatizado
9126,8e0d77d2-1d71-408b-81f2-32c54f7802c5,619523,API,Chat Olark,Conversa no Chat Olark,Não informado,Não informado,Não informado,0.04862337278247977,4.86,0,0,Baixa,Fluxo automatizado
9127,6b1e5f9d-e65b-48b4-951c-7057988e690e,593665,API,Chat Olark,Conversa no Chat Olark,Não informado,Não informado,Não informado,0.04862337278247977,4.86,0,0,Baixa,Fluxo automatizado
9128,ed031379-a2a1-42e2-861e-0836622e4ffd,607355,API,Chat Olark,Conversa no Chat Olark,Não informado,Não informado,Não informado,0.04862337278247977,4.86,0,0,Baixa,Fluxo automatizado
9129,9a16ef5b-a7c7-4b5a-b5db-2b3fd6d19ab8,610860,API,Chat Olark,Conversa no Chat Olark,Não informado,Não informado,Não informado,0.04862337278247977,4.86,0,0,Baixa,Fluxo automatizado
9130,8df56525-2696-4598-935e-b8ac99d16204,610944,API,Chat Olark,Conversa no Chat Olark,Não informado,Não informado,Não informado,0.04862337278247977,4.86,0,0,Baixa,Fluxo automatizado
9131,b7f823da-9b4e-4609-96b8-5779298d0f03,641251,API,Chat Olark,Conversa no Chat Olark,Não informado,Não informado,Não informado,0.04862337278247977,4.86,0,0,Baixa,Fluxo automatizado
9132,6ba6e510-0cba-4b16-a292-2d83b62c0bfc,641113,API,Chat Olark,Conversa no Chat Olark,Não informado,Não informado,Não informado,0.04862337278247977,4.86,0,0,Baixa,Fluxo automatizado
9133,a7a75f1f-68a8-452f-a4b7-747029ada620,641196,API,Chat Olark,Conversa no Chat Olark,Não informado,Não informado,Não informado,0.04862337278247977,4.86,0,1,Baixa,Fluxo automatizado
9134,f26a5ae1-e85a-4690-982a-c16d4f1f98a4,650678,API,Chat Olark,Conversa no Chat Olark,Não informado,Não informado,Não informado,0.04862337278247977,4.86,0,0,Baixa,Fluxo automatizado
9135,45720a33-0182-443b-8e1a-f671ca684616,610957,API,Chat Olark,Conversa no Chat Olark,Não informado,Não informado,Não informado,0.04862337278247977,4.86,0,0,Baixa,Fluxo automatizado
9136,03bddfac-f0db-432f-a7f5-1935b7b82f25,610985,API,Chat Olark,Conversa no Chat Olark,Não informado,Não informado,Não informado,0.04862337278247977,4.86,0,0,Baixa,Fluxo automatizado
9137,3c5576d4-ce11-4c03-ac6d-5ae7cdfd4c3b,599046,API,Chat Olark,Conversa no Chat Olark,Não informado,Não informado,Não informado,0.04862337278247977,4.86,0,0,Baixa,Fluxo automatizado
9138,693f98c6-2f45-46e9-bba1-d241541b1faa,650408,API,Chat Olark,Conversa no Chat Olark,Não informado,Não informado,Não informado,0.04862337278247977,4.86,0,0,Baixa,Fluxo automatizado
9139,fd43f2b7-4111-4dce-9da8-24381f5a10ab,620414,API,Chat Olark,Conversa no Chat Olark,Não informado,Não informado,Não informado,0.04862337278247977,4.86,0,0,Baixa,Fluxo automatizado
9140,bf33f6d5-3e1c-4a92-933e-ec07dee06a32,649474,API,Chat Olark,Conversa no Chat Olark,Não informado,Não informado,Não informado,0.04862337278247977,4.86,0,0,Baixa,Fluxo automatizado
9141,3b33c409-92b7-4bc5-8162-ccd9421fdb0e,583666,API,Chat Olark,Conversa no Chat Olark,Não informado,Não informado,Não informado,0.04862337278247977,4.86,0,0,Baixa,Fluxo automatizado
9142,835cebba-2ea9-4a54-8bb3-d2ee6704ef46,610300,API,Chat Olark,Conversa no Chat Olark,Não informado,Não informado,Não informado,0.04862337278247977,4.86,0,0,Baixa,Fluxo automatizado
9143,b5a673a5-1313-48e2-80cc-72d596d3c287,610339,API,Chat Olark,Conversa no Chat Olark,Não informado,Não informado,Não informado,0.04862337278247977,4.86,0,0,Baixa,Fluxo automatizado
9144,47bf14d7-ced7-42e2-923d-c26732921750,599362,API,Chat Olark,Conversa no Chat Olark,Não informado,Não informado,Não informado,0.04862337278247977,4.86,0,0,Baixa,Fluxo automatizado
9145,ddcd5e44-7c15-40d1-b57c-02881d5c56cc,583708,API,Chat Olark,Conversa no Chat Olark,Não informado,Não informado,Não informado,0.04862337278247977,4.86,0,0,Baixa,Fluxo automatizado
9146,1f46b7de-4e7e-4081-8824-4c43a73f4794,608055,API,Chat Olark,Conversa no Chat Olark,Não informado,Não informado,Não informado,0.04862337278247977,4.86,0,0,Baixa,Fluxo automatizado
9147,10ffae5e-4185-4397-97ed-a2055ecded57,600596,API,Chat Olark,Conversa no Chat Olark,Não informado,Não informado,Não informado,0.04862337278247977,4.86,0,0,Baixa,Fluxo automatizado
9148,231045d5-40a5-4515-a416-3e241dd7f1c6,635816,API,Chat Olark,Conversa no Chat Olark,Não informado,Não informado,Não informado,0.04862337278247977,4.86,0,0,Baixa,Fluxo automatizado
9149,d2b8e67e-f035-4601-a10c-bc4494a7836c,620476,API,Chat Olark,Conversa no Chat Olark,Não informado,Não informado,Não informado,0.04862337278247977,4.86,0,0,Baixa,Fluxo automatizado
9150,37942bae-143b-4445-9017-3d8724cd882a,620493,API,Chat Olark,Conversa no Chat Olark,Não informado,Não informado,Não informado,0.04862337278247977,4.86,0,0,Baixa,Fluxo automatizado
9151,513684e1-45c4-428f-87c5-227fe4946e52,620504,API,Chat Olark,Conversa no Chat Olark,Não informado,Não informado,Não informado,0.04862337278247977,4.86,0,0,Baixa,Fluxo automatizado
9152,9de91fe5-3335-4c64-be0a-747c5ddb2fb4,620391,API,Chat Olark,Conversa no Chat Olark,Não informado,Não informado,Não informado,0.04862337278247977,4.86,0,0,Baixa,Fluxo automatizado
9153,8ce9a146-a884-42a2-9189-b7e3c5ebf53c,629418,API,Chat Olark,Conversa no Chat Olark,Não informado,Não informado,Não informado,0.04862337278247977,4.86,0,0,Baixa,Fluxo automatizado
9154,aeda2c58-41c4-4c0d-8f05-394040e3f690,649504,API,Chat Olark,Conversa no Chat Olark,Não informado,Não informado,Não informado,0.04862337278247977,4.86,0,0,Baixa,Fluxo automatizado
9155,24cdcb09-c8e1-43c3-a80e-07cee64cabb5,584152,API,Chat Olark,Conversa no Chat Olark,Não informado,Não informado,Não informado,0.04862337278247977,4.86,0,0,Baixa,Fluxo automatizado
9156,31fb8650-4879-4364-b721-9682fc3a5e24,584265,API,Chat Olark,Conversa no Chat Olark,Não informado,Não informado,Não informado,0.04862337278247977,4.86,0,0,Baixa,Fluxo automatizado
9157,d9d47357-21b8-4222-9a83-0d0e79d0cf67,587481,API,Chat Olark,Conversa no Chat Olark,Não informado,Não informado,Não informado,0.04862337278247977,4.86,0,0,Baixa,Fluxo automatizado
9158,75145cf2-df48-444b-a034-180a737eb212,650459,API,Chat Olark,Conversa no Chat Olark,Não informado,Não informado,Não informado,0.04862337278247977,4.86,0,0,Baixa,Fluxo automatizado
9159,c86928a7-28bc-4762-8606-aa5f2965ac07,650534,API,Chat Olark,Conversa no Chat Olark,Não informado,Não informado,Não informado,0.04862337278247977,4.86,0,0,Baixa,Fluxo automatizado
9160,a8f72fe3-7df5-4995-8784-88504c3df6e7,650087,API,Chat Olark,Conversa no Chat Olark,Não informado,Não informado,Não informado,0.04862337278247977,4.86,0,0,Baixa,Fluxo automatizado
9161,cfddda74-7b98-4abe-b0f6-9d1b2da93d62,611076,API,Chat Olark,Conversa no Chat Olark,Não informado,Não informado,Não informado,0.04862337278247977,4.86,0,0,Baixa,Fluxo automatizado
9162,9d53eba2-d485-4337-a239-f28d61077e86,607232,API,Chat Olark,Conversa no Chat Olark,Não informado,Não informado,Não informado,0.04862337278247977,4.86,0,0,Baixa,Fluxo automatizado
9163,ac664f18-90c0-4275-854d-05eb7391655f,629308,API,Chat Olark,Conversa no Chat Olark,Não informado,Não informado,Não informado,0.04862337278247977,4.86,0,0,Baixa,Fluxo automatizado
9164,e1f1852e-dfd5-457d-a421-746299376a0d,592427,API,Chat Olark,Conversa no Chat Olark,Não informado,Não informado,Não informado,0.04862337278247977,4.86,0,0,Baixa,Fluxo automatizado
9165,321a15ce-0a20-4d9c-8bf6-e5ac60974cf7,602680,API,Chat Olark,Conversa no Chat Olark,Não informado,Não informado,Não informado,0.04862337278247977,4.86,0,0,Baixa,Fluxo automatizado
9166,0e54f038-3f4c-4b51-a30d-53a8aa8ec5d9,607501,API,Chat Olark,Conversa no Chat Olark,Não informado,Não informado,Não informado,0.04862337278247977,4.86,0,0,Baixa,Fluxo automatizado
9167,8f9ae8b6-6386-4105-b2b6-f29fb370529b,592591,API,Chat Olark,Conversa no Chat Olark,Não informado,Não informado,Não informado,0.04862337278247977,4.86,0,0,Baixa,Fluxo automatizado
9168,fdbf54ef-8e7a-4412-94c8-d2382bc3e3ec,629664,API,Chat Olark,Conversa no Chat Olark,Não informado,Não informado,Não informado,0.04862337278247977,4.86,0,0,Baixa,Fluxo automatizado
9169,77588fe5-8c94-4286-acb7-dd0e12517b40,633810,API,Chat Olark,Conversa no Chat Olark,Não informado,Não informado,Não informado,0.04862337278247977,4.86,0,0,Baixa,Fluxo automatizado
9170,ec6cbdde-9145-4f84-8e6b-b31c651633ef,625785,API,Chat Olark,Conversa no Chat Olark,Não informado,Não informado,Não informado,0.04862337278247977,4.86,0,0,Baixa,Fluxo automatizado
9171,048206e4-d004-427a-b7b1-a1d40d908cc8,625579,API,Chat Olark,Conversa no Chat Olark,Não informado,Não informado,Não informado,0.04862337278247977,4.86,0,0,Baixa,Fluxo automatizado
9172,3a6e1506-5df1-411d-9f53-24cd82e1b3cf,633358,API,Chat Olark,Conversa no Chat Olark,Não informado,Não informado,Não informado,0.04862337278247977,4.86,0,0,Baixa,Fluxo automatizado
9173,13ecfc67-6590-4b8b-9a6e-cd3552c2e2b7,633372,API,Chat Olark,Conversa no Chat Olark,Não informado,Não informado,Não informado,0.04862337278247977,4.86,0,0,Baixa,Fluxo automatizado
9174,b32753ee-2ad9-43d2-98a5-d215d9f0dac2,582355,API,Chat Olark,Conversa no Chat Olark,Não informado,Não informado,Não informado,0.04862337278247977,4.86,0,0,Baixa,Fluxo automatizado
9175,ab550af9-438b-42d1-8df9-f4e2bc25594f,654099,API,Chat Olark,Conversa no Chat Olark,Não informado,Não informado,Não informado,0.04862337278247977,4.86,0,1,Baixa,Fluxo automatizado
9176,3c2b9a24-2ba8-480c-8b47-6c87fe42198d,589539,API,Chat Olark,Conversa no Chat Olark,Não informado,Não informado,Não informado,0.04862337278247977,4.86,0,0,Baixa,Fluxo automatizado
9177,36a79efe-1cf9-468c-976d-2a583ed4f75d,589404,API,Chat Olark,Conversa no Chat Olark,Não informado,Não informado,Não informado,0.04862337278247977,4.86,0,0,Baixa,Fluxo automatizado
9178,66f98677-2ae6-4b98-8ed7-c6341af54ecb,589422,API,Chat Olark,Conversa no Chat Olark,Não informado,Não informado,Não informado,0.04862337278247977,4.86,0,0,Baixa,Fluxo automatizado
9179,ccbf495b-b3aa-41bb-98f3-3e4f5949b793,580377,API,Chat Olark,Conversa no Chat Olark,Não informado,Não informado,Não informado,0.04862337278247977,4.86,0,0,Baixa,Fluxo automatizado
9180,9b99073c-d8ee-4516-87e5-f482bfe5ed7f,620629,Envio por Landing Page,Tráfego Direto,E-mail Rejeitado,Não informado,Estudante,Outras Cidades de Maharashtra,0.048483880147520704,4.85,0,0,Baixa,Fluxo automatizado
9181,7b443574-0c7d-4a7c-ac9d-027a1390b0a0,603286,Envio por Landing Page,Tráfego Direto,Página Visitada no Site,Gestão de Varejo,Não informado,Outras Cidades,0.04844082957612647,4.84,0,0,Baixa,Fluxo automatizado
9182,f698795a-be86-412a-bf93-c17c1d312691,600691,Envio por Landing Page,Tráfego Direto,Página Visitada no Site,Gestão de Projetos de TI,Não informado,Outras Cidades de Maharashtra,0.047781702036190504,4.78,0,0,Baixa,Fluxo automatizado
9183,51efc8f5-9b9d-4a03-b5f0-52ba868b76cf,609169,Envio por Landing Page,Tráfego Direto,Página Visitada no Site,Gestão Financeira,Não informado,Mumbai,0.047740140461667975,4.77,0,0,Baixa,Fluxo automatizado
9184,90832243-b769-483e-a96b-0df24dd5098c,630088,Envio por Landing Page,Tráfego Direto,Página Visitada no Site,Excelência em Serviços,Não informado,Outras Cidades,0.04734873143331768,4.73,0,0,Baixa,Fluxo automatizado
9185,f4d30fbe-ec8a-4c6a-9d3d-36bd2ec1baf2,607738,Envio por Landing Page,Tráfego Direto,Convertido em Lead,Não informado,Não informado,Não informado,0.047260943682616345,4.73,0,0,Baixa,Fluxo automatizado
9186,ca29c747-2be1-415b-8904-0e3cd393b00e,580530,Envio por Landing Page,Busca Orgânica,E-mail Rejeitado,Viagens e Turismo,Não informado,Mumbai,0.04720082860064033,4.72,0,0,Baixa,Fluxo automatizado
9187,f7be526c-545a-4f54-af8d-9d8d83c9a448,580206,Envio por Landing Page,Tráfego Direto,Página Visitada no Site,Gestão de Recursos Humanos,Não informado,Mumbai,0.04683762515501985,4.68,0,0,Baixa,Fluxo automatizado
9188,5398e7ff-74db-4074-89fb-4fd9a603f521,581171,Envio por Landing Page,Tráfego Direto,E-mail Rejeitado,Gestão de Operações,Não informado,Mumbai,0.046676580483044135,4.67,0,0,Baixa,Fluxo automatizado
9189,c76165e9-5c5e-4ebf-ac5e-fa350d3295b0,600645,Envio por Landing Page,Tráfego Direto,Convertido em Lead,Não informado,Não informado,Não informado,0.04583288628849916,4.58,0,0,Baixa,Fluxo automatizado
9190,3e625b3e-1ba7-47b3-a070-72b210bace47,598213,Envio por Landing Page,Tráfego Direto,Convertido em Lead,Não informado,Não informado,Não informado,0.04583288628849916,4.58,0,0,Baixa,Fluxo automatizado
9191,77dca84b-78d2-465d-acd9-adbfa0b502a6,607265,Envio por Landing Page,Tráfego Direto,E-mail Rejeitado,Gestão de Projetos de TI,Não informado,Outras Cidades Metropolitanas,0.04518650699428878,4.52,0,0,Baixa,Fluxo automatizado
9192,58915920-63ca-49bd-9ef3-6e43a2e2ef59,596153,Envio por Landing Page,Tráfego Direto,E-mail Rejeitado,Gestão de Projetos de TI,Não informado,Outras Cidades Metropolitanas,0.04509695831835232,4.51,0,0,Baixa,Fluxo automatizado
9193,b3c94e33-69da-4163-a97e-a4825e233f95,641603,Envio por Landing Page,Google,E-mail Rejeitado,Gestão de Recursos Humanos,Não informado,Mumbai,0.0450647711910304,4.51,0,0,Baixa,Fluxo automatizado
9194,5434ccf3-9de6-4c72-8dd6-66c2829d0ee2,653569,Envio por Landing Page,Tráfego Direto,E-mail Rejeitado,Gestão da Cadeia de Suprimentos,Não informado,Outras Cidades de Maharashtra,0.04472392817722946,4.47,0,0,Baixa,Fluxo automatizado
9195,26852dd2-df32-4860-9786-da69c66f8510,584832,Envio por Landing Page,Tráfego Direto,E-mail Rejeitado,Gestão da Cadeia de Suprimentos,Não informado,Thane e Arredores,0.04453650193908696,4.45,0,0,Baixa,Fluxo automatizado
9196,9d34be1a-b9d1-414f-9744-8d5953559807,581712,Envio por Landing Page,Tráfego Direto,E-mail Rejeitado,Gestão de Projetos de TI,Não informado,Outras Cidades Metropolitanas,0.04398004568788504,4.4,0,0,Baixa,Fluxo automatizado
9197,bf9f6740-0144-41bd-80e2-3145231df2bb,607638,Envio por Landing Page,Tráfego Direto,E-mail Rejeitado,Gestão de Marketing,Não informado,Mumbai,0.043925503511701526,4.39,0,0,Baixa,Fluxo automatizado
9198,d571aef6-9ff7-4903-afd0-3699f3e0f751,625727,Envio por Landing Page,Tráfego Direto,Convertido em Lead,Não informado,Não informado,Não informado,0.04387553656969855,4.39,0,0,Baixa,Fluxo automatizado
9199,6c07d1a4-1e77-4117-92ec-b1f0a82dacc0,607144,Envio por Landing Page,Busca Orgânica,E-mail Rejeitado,Gestão Financeira,Não informado,Outras Cidades,0.04385620645731463,4.39,0,0,Baixa,Fluxo automatizado
9200,09a5ed95-bda7-4c61-aa80-2ba4e6b8781e,632407,Envio por Landing Page,Tráfego Direto,Página Visitada no Site,Gestão de Projetos de TI,Não informado,Mumbai,0.043774321969226475,4.38,0,0,Baixa,Fluxo automatizado
9201,efd4f765-4834-44d7-abf9-024895b3d01f,634783,Envio por Landing Page,Tráfego Direto,Convertido em Lead,Não informado,Não informado,Não informado,0.04370807245486601,4.37,0,0,Baixa,Fluxo automatizado
9202,3206cfc9-7769-441e-951b-c91a9e6663a2,604618,Envio por Landing Page,Busca Orgânica,E-mail Rejeitado,Gestão de Operações,Não informado,Mumbai,0.043455832494189786,4.35,0,0,Baixa,Fluxo automatizado
9203,12274672-8a28-404e-be52-7f17f78fd47d,596454,Envio por Landing Page,Busca Orgânica,E-mail Rejeitado,Viagens e Turismo,Não informado,Outras Cidades Metropolitanas,0.04340418560656099,4.34,0,0,Baixa,Fluxo automatizado
9204,c368d4be-872c-4cc4-bab1-87ece7853140,604224,Envio por Landing Page,Busca Orgânica,E-mail Rejeitado,Gestão Financeira,Não informado,Mumbai,0.043116918706593906,4.31,0,0,Baixa,Fluxo automatizado
9205,9d92de15-a159-48f8-873d-03cc031d48d0,614268,Envio por Landing Page,Tráfego Direto,Página Visitada no Site,Viagens e Turismo,Não informado,Mumbai,0.04306202916337063,4.31,0,0,Baixa,Fluxo automatizado
9206,8f9a5c4a-c627-436f-9ada-3d5675e6afa0,608169,Envio por Landing Page,Tráfego Direto,E-mail Rejeitado,Gestão de Projetos de TI,Não informado,Thane e Arredores,0.04276627475546494,4.28,0,0,Baixa,Fluxo automatizado
9207,5d1e31f9-3218-4e7e-855d-bc51981b111b,592208,Envio por Landing Page,Busca Orgânica,E-mail Rejeitado,Gestão Financeira,Não informado,Mumbai,0.04228422328273693,4.23,0,0,Baixa,Fluxo automatizado
9208,68ce5663-48b6-4674-9b42-f5c7cd9079d0,599792,Envio por Landing Page,Tráfego Direto,E-mail Rejeitado,Viagens e Turismo,Não informado,Mumbai,0.04201969815102271,4.2,0,0,Baixa,Fluxo automatizado
9209,fef32ecc-a187-4141-9fd8-dbfb0a8dc55a,598712,Envio por Landing Page,Busca Orgânica,E-mail Rejeitado,Gestão de Projetos de TI,Não informado,Mumbai,0.0418153589736168,4.18,0,0,Baixa,Fluxo automatizado
9210,fe8224a5-c140-46da-8d09-bf9f3ef5d963,604796,Envio por Landing Page,Tráfego Direto,E-mail Rejeitado,Gestão de Marketing,Não informado,Thane e Arredores,0.04170350785438777,4.17,0,0,Baixa,Fluxo automatizado
9211,07cabb8c-a286-4676-a1b8-c855b81ff771,590119,Envio por Landing Page,Busca Orgânica,E-mail Rejeitado,Gestão Financeira,Não informado,Outras Cidades Metropolitanas,0.041608198508535185,4.16,0,0,Baixa,Fluxo automatizado
9212,90603c81-4ab4-4391-97dd-df58a671094b,622177,Envio por Landing Page,Tráfego Direto,E-mail Rejeitado,Gestão de Varejo,Não informado,Mumbai,0.041257232183845895,4.13,0,0,Baixa,Fluxo automatizado
